replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	3940        	9           	0.7905      	0.7903      
1           	3941        	9           	0.7941      	0.7898      
1           	3942        	9           	0.7874      	0.7868      
1           	3943        	9           	0.7847      	0.7863      
1           	3944        	9           	0.7885      	0.785       
1           	3945        	10          	0.7843      	0.7854      
1           	3946        	10          	0.786       	0.7828      
1           	3947        	10          	0.7847      	0.7857      
1           	3948        	10          	0.7887      	0.7841      
1           	3949        	10          	0.7881      	0.7846      
1           	3950        	10          	0.7788      	0.7822      
1           	3951        	10          	0.7794      	0.7831      
1           	3952        	9           	0.7854      	0.7821      
1           	3953        	9           	0.7803      	0.7836      
1           	3954        	9           	0.7811      	0.7817      
1           	3955        	9           	0.7773      	0.7799      
1           	3956        	9           	0.7802      	0.7811      
1           	3957        	9           	0.7795      	0.781       
1           	3958        	9           	0.7793      	0.7806      
1           	3959        	9           	0.7797      	0.7814      
1           	3960        	9           	0.7859      	0.7835      
1           	3961        	9           	0.7799      	0.7833      
1           	3962        	9           	0.7801      	0.7826      
1           	3963        	10          	0.7881      	0.7841      
1           	3964        	9           	0.784       	0.7878      
1           	3965        	10          	0.7901      	0.7888      
1           	3966        	9           	0.7878      	0.7898      
1           	3967        	9           	0.7933      	0.7907      
1           	3968        	9           	0.7944      	0.7878      
1           	3969        	9           	0.7837      	0.7862      
1           	3970        	9           	0.7843      	0.7878      
1           	3971        	9           	0.7943      	0.7883      
1           	3972        	10          	0.7813      	0.7873      
1           	3973        	10          	0.7844      	0.7866      
1           	3974        	10          	0.7863      	0.7842      
1           	3975        	9           	0.7864      	0.7841      
1           	3976        	9           	0.7803      	0.7829      
1           	3977        	9           	0.7807      	0.7817      
1           	3978        	9           	0.7773      	0.7816      
1           	3979        	9           	0.7861      	0.7841      
1           	3980        	9           	0.7842      	0.7837      
1           	3981        	9           	0.7814      	0.7814      
1           	3982        	9           	0.7804      	0.7799      
