replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	2578        	10          	0.8205      	0.8138      
1           	2579        	10          	0.8135      	0.8144      
1           	2580        	10          	0.8103      	0.8141      
1           	2581        	10          	0.8133      	0.8149      
1           	2582        	10          	0.8109      	0.8157      
1           	2583        	10          	0.821       	0.8184      
1           	2584        	10          	0.8266      	0.8203      
1           	2585        	10          	0.8196      	0.821       
1           	2586        	10          	0.8269      	0.8216      
1           	2587        	10          	0.8256      	0.8214      
1           	2588        	10          	0.8253      	0.8209      
1           	2589        	10          	0.8152      	0.8202      
1           	2590        	10          	0.8228      	0.8215      
1           	2591        	10          	0.814       	0.8207      
1           	2592        	10          	0.8183      	0.8194      
1           	2593        	10          	0.8235      	0.8177      
1           	2594        	10          	0.8137      	0.8172      
1           	2595        	10          	0.8202      	0.8181      
1           	2596        	10          	0.8123      	0.8165      
1           	2597        	10          	0.8185      	0.8174      
1           	2598        	10          	0.8208      	0.8186      
1           	2599        	10          	0.8155      	0.8192      
1           	2600        	10          	0.8236      	0.8197      
1           	2601        	10          	0.8199      	0.8191      
1           	2602        	10          	0.8182      	0.8186      
1           	2603        	10          	0.8201      	0.8164      
1           	2604        	10          	0.8124      	0.8167      
1           	2605        	10          	0.821       	0.8165      
1           	2606        	10          	0.8208      	0.8185      
1           	2607        	11          	0.8233      	0.8192      
1           	2608        	11          	0.8197      	0.8188      
1           	2609        	11          	0.8212      	0.818       
1           	2610        	11          	0.8181      	0.8167      
1           	2611        	11          	0.8198      	0.8187      
1           	2612        	11          	0.8214      	0.818       
1           	2613        	11          	0.8161      	0.8163      
1           	2614        	10          	0.8182      	0.8156      
1           	2615        	10          	0.8228      	0.817       
1           	2616        	10          	0.8249      	0.8164      
1           	2617        	10          	0.8221      	0.8157      
1           	2618        	10          	0.8123      	0.8156      
1           	2619        	10          	0.8124      	0.8141      
1           	2620        	10          	0.8193      	0.8149      
1           	2621        	10          	0.8173      	0.8142      
1           	2622        	10          	0.8097      	0.814       
1           	2623        	10          	0.8165      	0.8119      
1           	2624        	10          	0.8123      	0.8103      
1           	2625        	10          	0.7996      	0.8085      
1           	2626        	11          	0.8107      	0.8078      
1           	2627        	11          	0.8092      	0.8079      
1           	2628        	11          	0.8104      	0.8086      
1           	2629        	10          	0.7984      	0.8087      
1           	2630        	10          	0.8074      	0.8104      
